artist_id,name_primary,birth_name,stage_name,aliases,wikidata_qid,musicbrainz_mbid,isni,viaf_id,wikipedia_url,birth_year,birth_city,birth_county,birth_state,birth_state_abbr,birth_country,death_date,death_year,death_place_raw,citizenship,occupations,genres_raw,genres_normalized,country_relevance_score,instruments,member_of,record_labels,awards,official_website,birth_decade,us_macro_region,is_deceased,age_or_age_at_death,is_us_born,is_solo_person,is_country_core,is_country_broad,flag_restricted_sample,flag_expanded_sample,sample_membership,inclusion_reason,exclusion_reason,source_primary,source_secondary,source_seed,evidence_urls,source_count,birth_date_confidence,birth_place_confidence,genre_confidence,manual_review_needed,notes,name_key,in_songfile,in_country_restricted,in_country_master,in_adjacent_seed_pool,source_membership_count,artist_name_songfile_example,adjacent_genre_bucket,adjacent_source_group,core_union_flag,birth_admin_labels,wikipedia_categories,wp_birth_place_raw,wp_birth_year,wp_birth_date,birth_date,birth_place_raw,birth_country_raw
artist_001386,Brandi Carlile,Brandi Marie Carlile,Brandi Carlile,Brandi M. Carlile,Q164060,baf05baf-69fb-47dd-93c2-033536b8c385,0000000055564031,107149066626765602514,https://en.wikipedia.org/wiki/Brandi_Carlile,1981.0,Ravensdale,King County,Washington,WA,United States,,,,United States,singer-songwriter|singer|street artist|musician|composer|recording artist|executive producer,pop rock,,0.4499999999999999,guitar|voice|piano,The Highwomen,Columbia Records,Americana Award for Artist of the Year|Out100|Grammy Award for Best Americana Album|Grammy Award for Best American Roots Performance|Grammy Award for Best American Roots Song|Grammy Award for Best Country Song|Grammy Award for Best Rock Performance|Grammy Award for Best Rock Song|1st Children's and Family Emmy Awards|CMT Music Awards|Billboard Women in Music|Americana Music Honors & Awards,http://www.brandicarlile.com/,1980.0,West,0.0,44.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q164060|https://en.wikipedia.org/wiki/Brandi_Carlile|https://musicbrainz.org/artist/baf05baf-69fb-47dd-93c2-033536b8c385,3.0,high,high,low,0.0,low country confidence,brandi carlile,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001387,Robert Mitchum,Robert Charles Durman Mitchum,Robert Mitchum,Robert Charles Durman Mitchum|Robert Charles Mitchum|Robert Durman Mitchum,Q16472,e3b7d704-8eff-4498-9e97-964cc3611424,0000000107832836,69009464,https://en.wikipedia.org/wiki/Robert_Mitchum,1917.0,Bridgeport,Fairfield County,Connecticut,CT,United States,1997-07-01,1997.0,Santa Barbara,United States,actor|singer|military officer|film actor|film director|television actor|film producer|screenwriter|composer|director|writer|military personnel|film screenwriter|poet,Western film|psychological thriller film|film noir|crime film|drama film|action film|adventure film|horror film|war film|mystery film|fantasy film|psychological horror film|thriller film,,0.4499999999999999,voice,,Capitol Records,Donostia Award|star on Hollywood Walk of Fame|Golden Globe Cecil B. DeMille Award,,1910.0,Northeast,1.0,79.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q16472|https://en.wikipedia.org/wiki/Robert_Mitchum|https://musicbrainz.org/artist/e3b7d704-8eff-4498-9e97-964cc3611424,3.0,high,high,low,0.0,low country confidence,robert mitchum,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001388,Louise Massey,Victoria Louise Massey,Louise Massey,Victoria Louise Massey,Q16749882,568743f3-6920-4877-9b47-40ec9f351f02,,233361362,https://en.wikipedia.org/wiki/Louise_Massey,1902.0,Midland,Midland County,Texas,TX,United States,1983-06-20,1983.0,San Angelo,United States,singer|songwriter,folk music,,0.4499999999999999,voice,,,,,1900.0,South,1.0,80.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q16749882|https://en.wikipedia.org/wiki/Louise_Massey|https://musicbrainz.org/artist/568743f3-6920-4877-9b47-40ec9f351f02,3.0,high,high,low,0.0,low country confidence,louise massey,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001389,Jacquie Lee,Jacqueline Ann Lee,Jacquie Lee,,Q16872943,f5cb2b4f-bfba-4bfc-9d70-82d138829717,,,https://en.wikipedia.org/wiki/Jacquie_Lee,1997.0,Colts Neck Township,Monmouth County,New Jersey,NJ,United States,,,,United States,singer,soul|folk music,,0.4499999999999999,voice,,Atlantic Records,,,1990.0,Northeast,0.0,28.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q16872943|https://en.wikipedia.org/wiki/Jacquie_Lee|https://musicbrainz.org/artist/f5cb2b4f-bfba-4bfc-9d70-82d138829717,3.0,high,high,low,0.0,low country confidence,jacquie lee,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001390,Jim Stafford,James Wayne Stafford,Jim Stafford,James Wayne Stafford,Q1689224,1e8071ac-3b84-4fc1-8ee5-a438a26879f7,0000000081959774,9084286,https://en.wikipedia.org/wiki/Jim_Stafford,1944.0,Winter Haven,Polk County,Florida,FL,United States,,,,United States,singer|singer-songwriter,pop music,,0.4499999999999999,voice,,,,http://www.jimstafford.com/,1940.0,South,0.0,82.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q1689224|https://en.wikipedia.org/wiki/Jim_Stafford|https://musicbrainz.org/artist/1e8071ac-3b84-4fc1-8ee5-a438a26879f7,3.0,high,high,low,0.0,low country confidence,jim stafford,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001391,Mae Boren Axton,Mae Boren,Mae Boren Axton,Nannie Mae Axton|Mae Boren,Q1755024,31a3345d-0b37-4172-a74f-df6e622a1b9c,000000008397410X,80013005,https://en.wikipedia.org/wiki/Mae_Boren_Axton,1914.0,Bardwell,Ellis County,Texas,TX,United States,1997-04-09,1997.0,Hendersonville,United States,songwriter|music promoter|singer,folk music,,0.4499999999999999,voice,,,Oklahoma Women's Hall of Fame|Oklahoma Music Hall of Fame,,1910.0,South,1.0,82.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Texas|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q1755024|https://en.wikipedia.org/wiki/Mae_Boren_Axton|https://musicbrainz.org/artist/31a3345d-0b37-4172-a74f-df6e622a1b9c,3.0,high,high,low,0.0,low country confidence,mae boren axton,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001392,Steven Tyler,Steven Victor Tallarico,Steven Tyler,Steven Victor Tallarico|Steven Tallarico,Q194045,7d3f7aed-fb9c-4e80-b198-64cd6ae31cb8,0000000078405834,43055830,https://en.wikipedia.org/wiki/Steven_Tyler,1948.0,New York City,,New York,NY,United States,,,,United States,singer|banjoist|singer-songwriter|composer|actor|pianist|guitarist|mandolinist,rock music,,0.4499999999999999,voice,Aerosmith|Toxic Twins,Columbia Records,honorary citizen of Venice,https://www.steventyler.com/,1940.0,Northeast,0.0,78.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q194045|https://en.wikipedia.org/wiki/Steven_Tyler|https://musicbrainz.org/artist/7d3f7aed-fb9c-4e80-b198-64cd6ae31cb8,3.0,high,high,low,0.0,low country confidence,steven tyler,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001393,Nikki Lane,,,The Highway Queen,Q19668846,967181a8-b54d-407b-93e4-2988bd97fa39,,315124341,https://en.wikipedia.org/wiki/Nikki_Lane,1983.0,Greenville,Greenville County,South Carolina,SC,United States,,,,United States,singer-songwriter|singer,folk music,,0.4499999999999999,voice,,Iamsound Records,,,1980.0,South,0.0,42.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q19668846|https://en.wikipedia.org/wiki/Nikki_Lane|https://musicbrainz.org/artist/967181a8-b54d-407b-93e4-2988bd97fa39,3.0,high,high,low,0.0,low country confidence,nikki lane,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001394,Scooter Lee,Scooter Lee,,,Q19893073,39a61e18-405d-4737-b679-819b8d26ef5c,000000004165102X,58693059,https://en.wikipedia.org/wiki/Scooter_Lee,1957.0,New Orleans,Orleans County,Louisiana,LA,United States,,,,United States,singer|songwriter,folk music,,0.4499999999999999,voice,,,,https://www.scooterlee.com/,1950.0,South,0.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q19893073|https://en.wikipedia.org/wiki/Scooter_Lee|https://musicbrainz.org/artist/39a61e18-405d-4737-b679-819b8d26ef5c,3.0,high,high,low,0.0,low country confidence,scooter lee,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001395,Burt Reynolds,"Burton Leon Reynolds, Jr.",,"Burton Leon Reynolds, Jr.|Burton Leon Reynolds|Burton Milo Reynolds Jr.|Burt",Q202148,8bc1e091-b42a-4a7a-9ffb-d638fe52e2b0,0000000110303468,85052594,https://en.wikipedia.org/wiki/Burt_Reynolds,1936.0,Lansing,Ingham County,Michigan,MI,United States,2018-09-06,2018.0,Jupiter,United States,actor|singer|American football player|screenwriter|film producer|film director|television actor|writer|director|film actor|producer|businessperson|voice actor,Western,,0.4499999999999999,voice,,,Florida Artists Hall of Fame|Golden Globe Awards|Emmy Award|Primetime Emmy Award for Outstanding Lead Actor in a Comedy Series|star on Hollywood Walk of Fame,http://www.burtreynolds.com,1930.0,Midwest,1.0,82.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singers,https://www.wikidata.org/wiki/Q202148|https://en.wikipedia.org/wiki/Burt_Reynolds|https://musicbrainz.org/artist/8bc1e091-b42a-4a7a-9ffb-d638fe52e2b0,3.0,high,high,low,0.0,low country confidence,burt reynolds,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001396,Kendal Conrad,,,,Q20810687,9d2b0c08-3a01-46a2-ad39-d29eaa66a3ec,,,https://en.wikipedia.org/wiki/Kendal_Conrad,1991.0,Montgomery County,Montgomery County,Pennsylvania,PA,United States,,,,United States,singer|songwriter,folk music,,0.4499999999999999,voice,,,,,1990.0,Appalachia,0.0,34.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q20810687|https://en.wikipedia.org/wiki/Kendal_Conrad|https://musicbrainz.org/artist/9d2b0c08-3a01-46a2-ad39-d29eaa66a3ec,3.0,high,high,low,0.0,low country confidence,kendal conrad,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001397,Walter Brennan,Walter Andrew Brennan,,Walter Andrew Brennan,Q219521,dd0b7e58-7ad4-4726-afc6-38dc40667004,0000000080920106,12490951,https://en.wikipedia.org/wiki/Walter_Brennan,1894.0,Lynn,Essex County,Massachusetts,MA,United States,1974-09-21,1974.0,Oxnard,United States,actor|character actor|film actor|television actor|songwriter|singer,Western,,0.4499999999999999,,,Dot Records,Academy Award for Best Supporting Actor|star on Hollywood Walk of Fame,,1890.0,Northeast,1.0,80.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q219521|https://en.wikipedia.org/wiki/Walter_Brennan|https://musicbrainz.org/artist/dd0b7e58-7ad4-4726-afc6-38dc40667004,3.0,high,high,low,0.0,low country confidence,walter brennan,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001398,Sierra Hull,,,Sierra Dawn Hull,Q2284471,81b38118-c135-4ac4-8334-c57a2455b798,0000000055553084,9669100,https://en.wikipedia.org/wiki/Sierra_Hull,1991.0,Byrdstown,Pickett County,Tennessee,TN,United States,,,,United States,singer|mandolinist|guitarist|songwriter,folk music,,0.4499999999999999,mandolin|voice,,Rounder Records,,http://www.sierrahull.com,1990.0,Appalachia,0.0,34.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q2284471|https://en.wikipedia.org/wiki/Sierra_Hull|https://musicbrainz.org/artist/81b38118-c135-4ac4-8334-c57a2455b798,3.0,high,high,low,0.0,low country confidence,sierra hull,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001399,Skip Battin,,,Clyde Battin|Clyde Raybould Battin,Q2292440,f813b17f-6f17-4e89-aea7-b7cfc6585bd1,0000000031948399,68177168,https://en.wikipedia.org/wiki/Skip_Battin,1934.0,Gallipolis,Gallia County,Ohio,OH,United States,2003-07-06,2003.0,Salem,United States,musician|singer|singer-songwriter,rock music,,0.4499999999999999,guitar|voice,,Columbia Records,,,1930.0,Midwest,1.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q2292440|https://en.wikipedia.org/wiki/Skip_Battin|https://musicbrainz.org/artist/f813b17f-6f17-4e89-aea7-b7cfc6585bd1,3.0,high,high,low,0.0,low country confidence,skip battin,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001400,Joan Osborne,Joan Elizabeth Osborne,,Joan Elizabeth Osborne|Joan E. Osborne,Q232193,746916c9-fd36-44e6-823d-03185e596f58,0000000106540612,44494564,https://en.wikipedia.org/wiki/Joan_Osborne,1962.0,Anchorage,Jefferson County,Kentucky,KY,United States,,,,United States,singer|singer-songwriter|composer|record producer|guitarist|recording artist,pop music|folk music,,0.4499999999999999,guitar|voice,,Mercury Records|Polydor,,https://joanosborne.com/,1960.0,Appalachia,0.0,63.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q232193|https://en.wikipedia.org/wiki/Joan_Osborne|https://musicbrainz.org/artist/746916c9-fd36-44e6-823d-03185e596f58,3.0,high,high,low,0.0,low country confidence,joan osborne,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001401,Maggie Baird,Maggie May Baird,,Maggie May Baird,Q23301569,c363e1ce-aae0-472a-89d2-095bb766d772,,44599575,https://en.wikipedia.org/wiki/Maggie_Baird,1959.0,Fruita,Mesa County,Colorado,CO,United States,,,,United States,film actor|television actor|voice actor|singer-songwriter|drama teacher|singer,folk music,,0.4499999999999999,voice,,,,,1950.0,West,0.0,66.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q23301569|https://en.wikipedia.org/wiki/Maggie_Baird|https://musicbrainz.org/artist/c363e1ce-aae0-472a-89d2-095bb766d772,3.0,high,high,low,0.0,low country confidence,maggie baird,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001402,Shawnee Smith,,,Shawnee Rebecca Smith,Q233313,aa2d248a-f445-4670-922f-7c5e8f2e53b7,0000000077299654,39588578,https://en.wikipedia.org/wiki/Shawnee_Smith,1969.0,Orangeburg,Orangeburg County,South Carolina,SC,United States,,,,United States,television actor|film actor|singer|stage actor|actor|singer-songwriter|presenter,rock music|folk music,,0.4499999999999999,voice,,,,,1960.0,South,0.0,56.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q233313|https://en.wikipedia.org/wiki/Shawnee_Smith|https://musicbrainz.org/artist/aa2d248a-f445-4670-922f-7c5e8f2e53b7,3.0,high,high,low,0.0,low country confidence,shawnee smith,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001403,Doug Anderson,,,,Q2334220,ad015fe8-5be2-45af-a491-f58250111bd1,,,https://en.wikipedia.org/wiki/Doug_Anderson_(singer),1975.0,Anderson,Madison County,Indiana,IN,United States,,,,United States,singer,contemporary Christian music,,0.4499999999999999,voice,,,,http://www.dougandersonmusic.com/,1970.0,Midwest,0.0,50.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q2334220|https://en.wikipedia.org/wiki/Doug_Anderson_(singer)|https://musicbrainz.org/artist/ad015fe8-5be2-45af-a491-f58250111bd1,3.0,high,high,low,0.0,low country confidence,doug anderson,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001404,Missi Pyle,Andrea Kay Pyle,Missi,"Andrea Kay ""Missi"" Pyle",Q233786,59874240-d8a7-4771-b5ff-2152c7b1829a,0000000078526425,107046981,https://en.wikipedia.org/wiki/Missi_Pyle,1972.0,Houston,Harris County,Texas,TX,United States,,,,United States,actor|singer|film actor|television actor|songwriter|stage actor,folk music,,0.4499999999999999,voice,,,,,1970.0,South,0.0,53.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Tennessee|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q233786|https://en.wikipedia.org/wiki/Missi_Pyle|https://musicbrainz.org/artist/59874240-d8a7-4771-b5ff-2152c7b1829a,3.0,high,high,low,0.0,low country confidence,missi pyle,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001405,Irene Cara—Escalera,Irene Cara Escalera,,,Q234169,26358fa2-80c2-47b0-a08b-33817caca7e8,0000000071022478,34642740,https://en.wikipedia.org/wiki/Irene_Cara,1959.0,The Bronx,,New York,NY,United States,2022-11-25,2022.0,Largo,United States,singer|pianist|stage actor|television actor|film actor|recording artist|dancer,pop music|contemporary R&B|disco|folk music,,0.4499999999999999,piano|voice,The Harlem Children's Chorus,Casablanca Records|Epic Records|RSO Records|Elektra|Geffen Records,Academy Award for Best Original Song|Golden Globe Award for Best Original Song|Grammy Award for Best Dance/Electronic Album,http://www.irenecara.com/,1950.0,Northeast,1.0,63.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q234169|https://en.wikipedia.org/wiki/Irene_Cara|https://musicbrainz.org/artist/26358fa2-80c2-47b0-a08b-33817caca7e8,3.0,high,high,low,0.0,low country confidence,irene cara escalera,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001406,Trent Harmon,,,Trenton William Harmon,Q23758166,6cd12268-83a0-44fc-8702-5c49e0bd32fe,,90155044760372520002,https://en.wikipedia.org/wiki/Trent_Harmon,1990.0,Amory,Monroe County,Mississippi,MS,United States,,,,United States,singer|pianist,pop music,,0.4499999999999999,guitar|piano|voice,,,,http://www.trentharmon.com/,1990.0,South,0.0,35.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q23758166|https://en.wikipedia.org/wiki/Trent_Harmon|https://musicbrainz.org/artist/6cd12268-83a0-44fc-8702-5c49e0bd32fe,3.0,high,high,low,0.0,low country confidence,trent harmon,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001407,Gina Villalobos,,,,Q24007373,8e63060e-2bb0-4e0e-b4e2-265fd2705a67,,,https://en.wikipedia.org/wiki/Gina_Villalobos,1970.0,Los Angeles,Los Angeles County,California,CA,United States,,,,United States,songwriter,pop music,,0.4499999999999999,voice,,,,,1970.0,West,0.0,55.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q24007373|https://en.wikipedia.org/wiki/Gina_Villalobos|https://musicbrainz.org/artist/8e63060e-2bb0-4e0e-b4e2-265fd2705a67,3.0,high,high,low,0.0,low country confidence,gina villalobos,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001408,Lindsey Haun,,,,Q2437264,b5020fbf-62bb-493e-90d5-8966ea7d7edf,0000000115791907,101025163,https://en.wikipedia.org/wiki/Lindsey_Haun,1984.0,Los Angeles,Los Angeles County,California,CA,United States,,,,United States,actor|singer|television actor|songwriter|film actor|film director,folk music,,0.4499999999999999,voice,,Show Dog-Universal Music,,,1980.0,West,0.0,41.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q2437264|https://en.wikipedia.org/wiki/Lindsey_Haun|https://musicbrainz.org/artist/b5020fbf-62bb-493e-90d5-8966ea7d7edf,3.0,high,high,low,0.0,low country confidence,lindsey haun,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001409,Crystal Bernard,Crystal Lynn Bernard,,,Q250425,a7f0af75-a961-455d-a4fb-60605b24b80a,0000000059281768,6755665,https://en.wikipedia.org/wiki/Crystal_Bernard,1961.0,Garland,Dallas County,Texas,TX,United States,,,,United States,actor|singer|television actor|songwriter|film actor,folk music,,0.4499999999999999,voice,,,,,1960.0,South,0.0,64.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q250425|https://en.wikipedia.org/wiki/Crystal_Bernard|https://musicbrainz.org/artist/a7f0af75-a961-455d-a4fb-60605b24b80a,3.0,high,high,low,0.0,low country confidence,crystal bernard,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001410,Bill Cowsill,,,,Q2578333,b0e302e2-015d-44ce-ae10-2d0585d35351,0000000114661967,2736699,https://en.wikipedia.org/wiki/Bill_Cowsill,1948.0,Middletown,Newport County,Rhode Island,RI,United States,2006-02-18,2006.0,Calgary,United States,singer|songwriter,pop music,,0.4499999999999999,guitar|voice,,MGM Records,,,1940.0,Northeast,1.0,58.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q2578333|https://en.wikipedia.org/wiki/Bill_Cowsill|https://musicbrainz.org/artist/b0e302e2-015d-44ce-ae10-2d0585d35351,3.0,high,high,low,0.0,low country confidence,bill cowsill,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001411,Betty Everett,,,Betty Jean Everett,Q259206,beab6f53-4534-49d9-87a2-d01c0211b366,000000005514976X,69115404,https://en.wikipedia.org/wiki/Betty_Everett,1939.0,Greenwood,Leflore County,Mississippi,MS,United States,2001-08-19,2001.0,Beloit,United States,singer|pianist|songwriter|recording artist,rhythm and blues,,0.4499999999999999,piano|voice,,Cobra Records,,,1930.0,South,1.0,61.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q259206|https://en.wikipedia.org/wiki/Betty_Everett|https://musicbrainz.org/artist/beab6f53-4534-49d9-87a2-d01c0211b366,3.0,high,high,low,0.0,low country confidence,betty everett,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001412,Laura Bell Bundy,Laura Ashley Bell Bundy,,Laura Ashley Bell Bundy,Q271765,796e7e6f-1005-4a08-843e-a676f429f735,0000000081906621,122193068,https://en.wikipedia.org/wiki/Laura_Bell_Bundy,1981.0,Euclid,Cuyahoga County,Ohio,OH,United States,,,,United States,singer|film actor|stage actor|television actor|songwriter,folk music,,0.4499999999999999,voice,,Big Machine Records,,http://www.laurabellbundy.com/,1980.0,Midwest,0.0,44.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q271765|https://en.wikipedia.org/wiki/Laura_Bell_Bundy|https://musicbrainz.org/artist/796e7e6f-1005-4a08-843e-a676f429f735,3.0,high,high,low,0.0,low country confidence,laura bell bundy,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001413,Lisa Hartman Black,,,Lisa Hartman,Q272878,3542ae30-6c4b-4036-966c-11c9080019d7,0000000374767290,166976264,https://en.wikipedia.org/wiki/Lisa_Hartman_Black,1956.0,Houston,Harris County,Texas,TX,United States,,,,United States,singer|composer|stage actor|television actor|songwriter|film actor|actor,pop music|folk music,,0.4499999999999999,voice,,,,,1950.0,South,0.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Tennessee|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q272878|https://en.wikipedia.org/wiki/Lisa_Hartman_Black|https://musicbrainz.org/artist/3542ae30-6c4b-4036-966c-11c9080019d7,3.0,high,high,low,0.0,low country confidence,lisa hartman black,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001414,Leigh Nash,,,Leigh Anne Bingham Nash|Leigh Bingham Nash,Q2746861,fc50cd6f-2b41-461e-829a-59962cf4fe57,000000005519216X,68581210,https://en.wikipedia.org/wiki/Leigh_Nash,1976.0,New Braunfels,Comal County,Texas,TX,United States,,,,United States,singer|songwriter,pop rock|folk music,,0.4499999999999999,voice,,Nettwerk,,https://www.leighnash.net/,1970.0,South,0.0,49.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Tennessee|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q2746861|https://en.wikipedia.org/wiki/Leigh_Nash|https://musicbrainz.org/artist/fc50cd6f-2b41-461e-829a-59962cf4fe57,3.0,high,high,low,0.0,low country confidence,leigh nash,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001415,Kaitlyn Baker,,,Kaitlyn Adrianna Baker,Q27980124,9f033093-6991-417e-ab73-db217b5a2ffe,,,https://en.wikipedia.org/wiki/Kaitlyn_Baker,1994.0,Pound,Wise County,Virginia,VA,United States,,,,United States,singer,folk music,,0.4499999999999999,voice,,,,http://kaitlynbaker.com/,1990.0,South,0.0,31.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q27980124|https://en.wikipedia.org/wiki/Kaitlyn_Baker|https://musicbrainz.org/artist/9f033093-6991-417e-ab73-db217b5a2ffe,3.0,high,high,low,0.0,low country confidence,kaitlyn baker,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
